work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,adjusted_salary
2022,Entry level,Full-time,Machine Learning Scientist,33000,EUR,34672,IT,Full-Remote,DE,SMALL,Other,39043.44576
2022,Senior,Full-time,Machine Learning Engineer,201000,USD,201000,US,On-Site,US,MEDIUM,Machine Learning,224126.055
2022,Senior,Full-time,Machine Learning Engineer,119000,USD,119000,US,On-Site,US,MEDIUM,Machine Learning,132691.54499999998
2022,Senior,Full-time,Data Engineer,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Engineering,195134.625
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,Data Engineering,167258.25
2022,Senior,Full-time,Data Analyst,154560,USD,154560,US,On-Site,US,MEDIUM,Data Engineering,172342.90079999997
2022,Senior,Full-time,Data Analyst,123648,USD,123648,US,On-Site,US,MEDIUM,Data Engineering,137874.32064
2022,Senior,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Mid/Intermediate level,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Data Engineering,189559.34999999998
2022,Mid/Intermediate level,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,161682.975
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Data Scientist,247500,USD,247500,US,On-Site,US,MEDIUM,Data Science,275976.11249999993
2022,Senior,Full-time,Data Scientist,172200,USD,172200,US,On-Site,US,MEDIUM,Data Science,192012.471
2022,Senior,Full-time,Data Scientist,177500,USD,177500,US,Full-Remote,US,MEDIUM,Data Science,197922.26249999998
2022,Senior,Full-time,Data Scientist,134000,USD,134000,US,Full-Remote,US,MEDIUM,Data Science,149417.37
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Senior,Full-time,Data Architect,192564,USD,192564,US,Full-Remote,US,MEDIUM,Data Architecture,214719.45101999995
2022,Senior,Full-time,Data Architect,144854,USD,144854,US,Full-Remote,US,MEDIUM,Data Architecture,161520.17696999997
2022,Senior,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,105000,USD,105000,US,On-Site,US,MEDIUM,Data Engineering,117080.775
2022,Senior,Full-time,Data Engineer,179305,USD,179305,US,Full-Remote,US,MEDIUM,Data Engineering,199934.93677499998
2022,Senior,Full-time,Data Engineer,142127,USD,142127,US,Full-Remote,US,MEDIUM,Data Engineering,158479.42198499996
2022,Senior,Full-time,Data Engineer,315000,USD,315000,US,Full-Remote,US,MEDIUM,Data Engineering,351242.32499999995
2022,Senior,Full-time,Data Engineer,225000,USD,225000,US,Full-Remote,US,MEDIUM,Data Engineering,250887.37499999997
2022,Senior,Full-time,Data Scientist,243900,USD,243900,US,Full-Remote,US,MEDIUM,Data Science,271961.91449999996
2022,Senior,Full-time,Data Scientist,156600,USD,156600,US,Full-Remote,US,MEDIUM,Data Science,174617.61299999998
2022,Mid/Intermediate level,Full-time,Data Analyst,206000,USD,206000,US,On-Site,US,MEDIUM,Data Engineering,229701.33
2022,Mid/Intermediate level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Mid/Intermediate level,Full-time,Data Analyst,109000,USD,109000,US,On-Site,US,MEDIUM,Data Engineering,121540.99499999998
2022,Mid/Intermediate level,Full-time,Data Analyst,79000,USD,79000,US,On-Site,US,MEDIUM,Data Engineering,88089.345
2022,Mid/Intermediate level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Mid/Intermediate level,Full-time,Data Analyst,109000,USD,109000,US,On-Site,US,MEDIUM,Data Engineering,121540.99499999998
2022,Mid/Intermediate level,Full-time,Data Scientist Lead,85000,EUR,89306,AT,Half-Remote,AT,LARGE,Management,100565.70048
2022,Senior,Full-time,Data Engineer,182500,USD,182500,US,Full-Remote,US,MEDIUM,Data Engineering,203497.53749999998
2022,Senior,Full-time,Data Engineer,128500,USD,128500,US,Full-Remote,US,MEDIUM,Data Engineering,143284.5675
2022,Mid/Intermediate level,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,178408.8
2022,Mid/Intermediate level,Full-time,Data Engineer,90000,USD,90000,US,Full-Remote,US,MEDIUM,Data Engineering,100354.95
2022,Entry level,Full-time,Data Manager,77300,USD,77300,US,Full-Remote,US,MEDIUM,Other,86193.75149999998
2022,Entry level,Full-time,Data Manager,45600,USD,45600,US,Full-Remote,US,MEDIUM,Other,50846.507999999994
2022,Senior,Full-time,Data Analyst,127000,USD,127000,US,Full-Remote,US,MEDIUM,Data Engineering,141611.985
2022,Senior,Full-time,Data Analyst,110000,USD,110000,US,Full-Remote,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Architect,210000,USD,210000,US,Full-Remote,US,MEDIUM,Data Architecture,234161.55
2022,Senior,Full-time,Data Architect,136000,USD,136000,US,Full-Remote,US,MEDIUM,Data Architecture,151647.47999999998
2022,Senior,Full-time,Cloud Data Engineer,12000,EUR,12608,SK,Full-Remote,SK,SMALL,Other,14197.61664
2022,Senior,Full-time,Data Engineer,170000,USD,170000,US,Full-Remote,US,MEDIUM,Data Engineering,189559.34999999998
2022,Senior,Full-time,Data Engineer,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Engineering,156107.69999999998
2022,Senior,Full-time,Data Engineer,247500,USD,247500,US,On-Site,US,MEDIUM,Data Engineering,275976.11249999993
2022,Senior,Full-time,Data Engineer,172200,USD,172200,US,On-Site,US,MEDIUM,Data Engineering,192012.471
2022,Senior,Full-time,Data Engineer,225000,USD,225000,US,On-Site,US,MEDIUM,Data Engineering,250887.37499999997
2022,Senior,Full-time,Data Engineer,184100,USD,184100,US,On-Site,US,MEDIUM,Data Engineering,205281.62549999997
2022,Mid/Intermediate level,Full-time,Machine Learning Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Machine Learning,144957.15
2022,Mid/Intermediate level,Full-time,Machine Learning Engineer,90000,USD,90000,US,On-Site,US,MEDIUM,Machine Learning,100354.95
2022,Mid/Intermediate level,Full-time,Data Scientist,120000,USD,120000,US,Full-Remote,US,MEDIUM,Data Science,133806.59999999998
2022,Mid/Intermediate level,Full-time,Data Scientist,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Science,111505.5
2022,Mid/Intermediate level,Full-time,Data Scientist,85000,USD,85000,US,Full-Remote,US,MEDIUM,Data Science,94779.67499999999
2022,Mid/Intermediate level,Full-time,Data Scientist,78000,USD,78000,US,Full-Remote,US,MEDIUM,Data Science,86974.29
2022,Senior,Full-time,Data Engineer,161000,USD,161000,US,Full-Remote,US,MEDIUM,Data Engineering,179523.85499999998
2022,Senior,Full-time,Data Engineer,110000,USD,110000,US,Full-Remote,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Scientist,136000,USD,136000,US,Full-Remote,US,MEDIUM,Data Science,151647.47999999998
2022,Senior,Full-time,Data Scientist,104000,USD,104000,US,Full-Remote,US,MEDIUM,Data Science,115965.72
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,ES,On-Site,ES,MEDIUM,Data Science,53241.0624
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,ES,On-Site,ES,MEDIUM,Data Science,42592.84992
2022,Executive level,Full-time,Head of Data,205000,USD,205000,US,On-Site,US,MEDIUM,Other,228586.275
2022,Executive level,Full-time,Head of Data,160000,USD,160000,US,On-Site,US,MEDIUM,Other,178408.8
2022,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,Data Engineering,188444.29499999998
2022,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,Data Engineering,123325.08299999998
2022,Entry level,Full-time,Data Engineer,50000,GBP,61566,GB,Full-Remote,GB,MEDIUM,Data Engineering,69328.24128
2022,Entry level,Full-time,Data Engineer,40000,GBP,49253,GB,Full-Remote,GB,MEDIUM,Data Engineering,55462.81824
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Scientist,245000,USD,245000,US,On-Site,US,MEDIUM,Data Science,273188.475
2022,Senior,Full-time,Data Scientist,180000,USD,180000,US,On-Site,US,MEDIUM,Data Science,200709.9
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Data Engineer,220000,USD,220000,US,On-Site,US,MEDIUM,Data Engineering,245312.09999999995
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Senior,Full-time,Data Scientist,198440,USD,198440,US,On-Site,US,LARGE,Data Science,221271.51419999998
2022,Senior,Full-time,Data Scientist,144000,USD,144000,US,On-Site,US,LARGE,Data Science,160567.91999999998
2022,Senior,Full-time,Data Engineer,240000,USD,240000,US,On-Site,US,MEDIUM,Data Engineering,267613.19999999995
2022,Senior,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Data Engineering,189559.34999999998
2022,Senior,Full-time,Data Scientist,198440,USD,198440,US,On-Site,US,MEDIUM,Data Science,221271.51419999998
2022,Senior,Full-time,Data Scientist,144000,USD,144000,US,On-Site,US,MEDIUM,Data Science,160567.91999999998
2022,Mid/Intermediate level,Full-time,Data Analyst,150000,USD,150000,US,Full-Remote,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Data Analyst,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,133806.59999999998
2022,Senior,Full-time,Data Analyst,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Mid/Intermediate level,Full-time,Data Scientist,47000,GBP,57872,GB,Half-Remote,GB,MEDIUM,Data Science,65168.50176
2022,Entry level,Full-time,Data Analyst,64000,USD,64000,US,Full-Remote,US,LARGE,Data Engineering,71363.51999999999
2022,Entry level,Full-time,Data Scientist,38000,EUR,39925,FR,Half-Remote,FR,LARGE,Data Science,44958.744000000006
2022,Senior,Full-time,Machine Learning Engineer,187200,USD,187200,CA,Full-Remote,CA,MEDIUM,Machine Learning,208738.29599999997
2022,Senior,Full-time,Machine Learning Engineer,116100,USD,116100,CA,Full-Remote,CA,MEDIUM,Machine Learning,129457.88549999999
2022,Senior,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Senior,Full-time,Data Analyst,127000,USD,127000,US,On-Site,US,MEDIUM,Data Engineering,141611.985
2022,Senior,Full-time,Data Engineer,275000,USD,275000,US,Full-Remote,US,MEDIUM,Data Engineering,306640.125
2022,Senior,Full-time,Data Engineer,166000,USD,166000,US,Full-Remote,US,MEDIUM,Data Engineering,185099.13
2022,Senior,Full-time,Data Scientist,159699,USD,159699,US,On-Site,US,MEDIUM,Data Science,178073.168445
2022,Senior,Full-time,Data Scientist,138938,USD,138938,US,On-Site,US,MEDIUM,Data Science,154923.51158999998
2022,Entry level,Full-time,BI Analyst,76000,USD,76000,US,Half-Remote,US,LARGE,Data Engineering,84744.18
2022,Senior,Full-time,Data Analyst,166700,USD,166700,US,On-Site,US,MEDIUM,Data Engineering,185879.66849999997
2022,Senior,Full-time,Data Analyst,119000,USD,119000,US,On-Site,US,MEDIUM,Data Engineering,132691.54499999998
2022,Senior,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Analytics Engineer,84000,GBP,103432,GB,On-Site,GB,MEDIUM,Data Engineering,116472.70656
2022,Senior,Full-time,Analytics Engineer,75000,GBP,92350,GB,On-Site,GB,MEDIUM,Data Engineering,103993.488
2022,Senior,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,MEDIUM,Data Engineering,89204.4
2022,Senior,Full-time,Data Analyst,52500,USD,52500,US,On-Site,US,MEDIUM,Data Engineering,58540.3875
2022,Senior,Full-time,Data Engineer,236000,USD,236000,US,Full-Remote,US,MEDIUM,Data Engineering,263152.98
2022,Senior,Full-time,Data Engineer,182000,USD,182000,US,Full-Remote,US,MEDIUM,Data Engineering,202940.00999999998
2022,Senior,Full-time,Data Scientist,180000,USD,180000,US,Full-Remote,US,MEDIUM,Data Science,200709.9
2022,Senior,Full-time,Data Scientist,140000,USD,140000,US,Full-Remote,US,MEDIUM,Data Science,156107.69999999998
2022,Senior,Full-time,Data Scientist,225000,USD,225000,US,On-Site,US,MEDIUM,Data Science,250887.37499999997
2022,Senior,Full-time,Data Scientist,156400,USD,156400,US,On-Site,US,MEDIUM,Data Science,174394.60199999998
2022,Senior,Full-time,Data Analyst,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Analyst,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,Machine Learning,228028.7475
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,Machine Learning,158560.821
2022,Mid/Intermediate level,Full-time,Research Engineer,240000,USD,240000,US,Full-Remote,US,MEDIUM,Other,267613.19999999995
2022,Entry level,Part-time,Data Analyst,125404,USD,125404,CN,Half-Remote,US,SMALL,Data Engineering,139832.35721999998
2022,Senior,Full-time,Data Engineer,300000,USD,300000,US,On-Site,US,MEDIUM,Data Engineering,334516.5
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Engineer,195000,USD,195000,US,Full-Remote,US,MEDIUM,Data Engineering,217435.72499999998
2022,Senior,Full-time,Data Engineer,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Engineering,195134.625
2022,Senior,Full-time,Data Engineer,155000,USD,155000,US,On-Site,US,MEDIUM,Data Engineering,172833.525
2022,Senior,Full-time,Data Engineer,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Operations Analyst,123000,USD,123000,US,On-Site,US,MEDIUM,Other,137151.76499999998
2022,Senior,Full-time,Data Operations Analyst,92250,USD,92250,US,On-Site,US,MEDIUM,Other,102863.82375
2022,Senior,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Data Engineering,189559.34999999998
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,ML Engineer,180000,USD,180000,US,Full-Remote,US,MEDIUM,Machine Learning,200709.9
2022,Mid/Intermediate level,Full-time,ML Engineer,100000,USD,100000,US,Full-Remote,US,MEDIUM,Machine Learning,111505.5
2022,Senior,Full-time,Data Engineer,97000,USD,97000,US,Full-Remote,US,MEDIUM,Data Engineering,108160.33499999999
2022,Senior,Full-time,Data Engineer,90000,USD,90000,US,Full-Remote,US,MEDIUM,Data Engineering,100354.95
2022,Senior,Full-time,Data Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,Data Engineering,223011.0
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Machine Learning Engineer,210000,USD,210000,US,Full-Remote,US,MEDIUM,Machine Learning,234161.55
2022,Senior,Full-time,Machine Learning Engineer,180000,USD,180000,US,Full-Remote,US,MEDIUM,Machine Learning,200709.9
2022,Senior,Full-time,Data Engineer,260000,USD,260000,US,On-Site,US,MEDIUM,Data Engineering,289914.3
2022,Senior,Full-time,Data Engineer,180000,USD,180000,US,On-Site,US,MEDIUM,Data Engineering,200709.9
2022,Executive level,Full-time,Analytics Engineer,210000,USD,210000,US,Full-Remote,US,MEDIUM,Data Engineering,234161.55
2022,Executive level,Full-time,Analytics Engineer,157000,USD,157000,US,Full-Remote,US,MEDIUM,Data Engineering,175063.63499999998
2022,Entry level,Full-time,Data Scientist,180000,USD,180000,US,Full-Remote,US,MEDIUM,Data Science,200709.9
2022,Entry level,Full-time,Data Scientist,100000,USD,100000,US,Full-Remote,US,MEDIUM,Data Science,111505.5
2022,Mid/Intermediate level,Full-time,Data Analyst,80000,USD,80000,US,On-Site,US,MEDIUM,Data Engineering,89204.4
2022,Mid/Intermediate level,Full-time,Data Analyst,52500,USD,52500,US,On-Site,US,MEDIUM,Data Engineering,58540.3875
2022,Senior,Full-time,Data Architect,128000,USD,128000,US,On-Site,US,MEDIUM,Data Architecture,142727.03999999998
2022,Senior,Full-time,Data Architect,81500,USD,81500,US,On-Site,US,MEDIUM,Data Architecture,90876.9825
2022,Senior,Full-time,Data Operations Engineer,105000,USD,105000,US,On-Site,US,MEDIUM,Other,117080.775
2022,Senior,Full-time,Data Operations Engineer,70000,USD,70000,US,On-Site,US,MEDIUM,Other,78053.84999999999
2022,Senior,Full-time,Data Scientist,175000,USD,175000,US,On-Site,US,MEDIUM,Data Science,195134.625
2022,Senior,Full-time,Data Scientist,122500,USD,122500,US,On-Site,US,MEDIUM,Data Science,136594.2375
2022,Senior,Full-time,Data Engineer,171000,USD,171000,US,On-Site,US,MEDIUM,Data Engineering,190674.405
2022,Senior,Full-time,Data Engineer,117000,USD,117000,US,On-Site,US,MEDIUM,Data Engineering,130461.43499999998
2022,Senior,Full-time,Data Scientist,202800,USD,202800,US,On-Site,US,LARGE,Data Science,226133.15399999995
2022,Senior,Full-time,Data Scientist,104300,USD,104300,US,On-Site,US,LARGE,Data Science,116300.23649999998
2022,Senior,Full-time,Data Analyst,48000,EUR,50432,ES,On-Site,ES,MEDIUM,Data Engineering,56790.46656
2022,Senior,Full-time,Data Analyst,35000,EUR,36773,ES,On-Site,ES,MEDIUM,Data Engineering,41409.33984
2022,Senior,Full-time,Data Engineer,197000,USD,197000,US,On-Site,US,MEDIUM,Data Engineering,219665.835
2022,Senior,Full-time,Data Engineer,99000,USD,99000,US,On-Site,US,MEDIUM,Data Engineering,110390.44499999999
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Engineer,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Mid/Intermediate level,Full-time,Data Scientist,30000,USD,30000,MX,Full-Remote,MX,LARGE,Data Science,33451.649999999994
2022,Mid/Intermediate level,Full-time,Analytics Engineer,78000,USD,78000,BR,Full-Remote,BR,MEDIUM,Data Engineering,86974.29
2022,Mid/Intermediate level,Full-time,Analytics Engineer,48000,USD,48000,BR,Full-Remote,BR,MEDIUM,Data Engineering,53522.64
2022,Senior,Full-time,Data Engineer,170000,USD,170000,US,On-Site,US,MEDIUM,Data Engineering,189559.34999999998
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Senior,Full-time,Data Analyst,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Mid/Intermediate level,Full-time,Data Engineer,78000,USD,78000,BR,Full-Remote,BR,MEDIUM,Data Engineering,86974.29
2022,Mid/Intermediate level,Full-time,Data Engineer,42000,USD,42000,BR,Full-Remote,BR,MEDIUM,Data Engineering,46832.31
2022,Senior,Full-time,Data Architect,345600,USD,345600,US,On-Site,US,MEDIUM,Data Architecture,385363.0079999999
